5,treacheryOfImages.png,"The treachery of images",https://www.wikiart.org/en/rene-magritte/the-treachery-of-images-this-is-not-a-pipe-1948
6,sonOfMan.png,"The Son of Man",https://www.wikiart.org/en/rene-magritte/son-of-man-1964
5,listeningRoom.png,"The Listening Room",https://www.wikiart.org/en/rene-magritte/the-listening-room-1952
4,humanCondition.png,"The Human Condition",https://www.wikiart.org/en/rene-magritte/the-human-condition-1935
4,falseMirror.png,"The False Mirror",https://www.wikiart.org/en/rene-magritte/the-false-mirror-1928
5,blankPage.png,"The Blank Page",https://www.wikiart.org/en/rene-magritte/the-blank-page-1967
