4,183469.png,"Chatumec #2",https://www.wikiart.org/en/walter-darby-bannard/chatumec-2-1970
3,183470.png,"Green Valentine #2",https://www.wikiart.org/en/walter-darby-bannard/green-valentine-2-1964
3,183471.png,"Cherokee Blanket",https://www.wikiart.org/en/walter-darby-bannard/cherokee-blanket-1964
4,183472.png,"Sage #3",https://www.wikiart.org/en/walter-darby-bannard/sage-3-1968
2,183473.png,"Yellow Rose #12",https://www.wikiart.org/en/walter-darby-bannard/yellow-rose-12-1969
