4,woman_with_a_child_and_a_cat_(madchen_mit_kind)_2012.92.689.jpg,"Woman with a Child and a Cat (Mädchen mit Kind)",https://www.nga.gov/collection/art-object-page.154346.html
2,cover_of_the_fourth_yearbook_of_the_artist_group_the_brucke_1943.3.5182.jpg,"Cover of the Fourth Yearbook of the Artist Group the Brucke", https://www.nga.gov/content/ngaweb/collection/art-object-page.8104.html,
5,dance_hall_bellevue__obverse__1989.60.1.a.jpg,"Dance Hall Bellevue [obverse]", https://www.nga.gov/content/ngaweb/collection/art-object-page.71238.html
4,chestnut_trees_in_moonlight_2012.92.134.png,"Chestnut Trees in Moonlight",https://www.nga.gov/content/ngaweb/collection/art-object-page.152784.html
6,dancing_couple_in_the_snow__reverse__1989.60.1.b.png,"Dancing Couple in the Snow [reverse]",https://www.nga.gov/content/ngaweb/collection/art-object-page.163768.html
5,head_waiter_in_cafe_2012.92.133.jpg,"Head Waiter in Café",https://www.nga.gov/content/ngaweb/collection/art-object-page.152783.html
4,smoking_peasant_2012.92.693.jpg,"Smoking Peasant",https://www.nga.gov/content/ngaweb/collection/art-object-page.154350.html
5,the_visit_-_couple_and_newcomer_1989.60.2.jpg,"The Visit - Couple and Newcomer",https://www.nga.gov/content/ngaweb/collection/art-object-page.71239.html
