6,183379.png,"Figure and Birds",https://www.nga.gov/collection/art-object-page.53059.html
6,183381.png,"Woman at the Mirror",https://www.nga.gov/collection/art-object-page.136243.html
4,183393.png,"Composition",https://www.nga.gov/collection/art-object-page.91414.html
4,183395.png,"Untitled [plate I]",https://www.nga.gov/collection/art-object-page.46992.html
5,183398.png,"La Bague d'Aurore",https://www.nga.gov/collection/art-object-page.142287.html
5,183399.png,"Untitled [plate IV]",https://www.nga.gov/collection/art-object-page.46996.html
4,183417.png,"Flight of the Dragonfly in Front of the Sun",https://www.nga.gov/collection/art-object-page.61373.html
5,183418.png,"Untitled [plate LII]",https://www.nga.gov/collection/art-object-page.47044.html
