6,183420.png,"Open Window Collioure",https://www.nga.gov/collection/art-object-page.106384.html
2,183422.png,"Venus",https://www.nga.gov/collection/art-object-page.53816.html
6,183421.png,"Beasts of the Sea",https://www.nga.gov/collection/art-object-page.53815.html
